ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ukip,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner
E14000839,E12000009,North Dorset,Dorset,South West,England,County,2017-06-09 03:36:00,Con hold,Con,Lab,76324,55724,167,25777,36169,10392,7556,0,1607,0,0,0,0,0,0,0,0,0
N06000013,N92000002,North Down,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 01:13:00,Ind hold,Ind,DUP,64334,39185,83,1208,941,0,0,0,2549,0,0,14940,531,400,0,3639,16185,16148
E14000840,E12000001,North Durham,Durham,North East,England,County,2017-06-09 02:30:00,Lab hold,Lab,Con,66970,43284,88,12939,12978,25917,1981,2408,0,0,0,0,0,0,0,0,0,0
E14000841,E12000006,North East Bedfordshire,Bedfordshire,East,England,County,2017-06-09 04:53:00,Con hold,Con,Lab,87505,64220,134,20862,39139,18277,3693,1896,1215,0,0,0,0,0,0,0,0,0
E14000842,E12000006,North East Cambridgeshire,Cambridgeshire,East,England,County,2017-06-09 04:03:00,Con hold,Con,Lab,84414,53284,81,21270,34340,13070,2383,2174,1024,0,0,0,0,0,0,0,293,0
E14000843,E12000004,North East Derbyshire,Derbyshire,East Midlands,England,County,2017-06-09 04:47:00,Con gain from Lab,Con,Lab,72097,50380,78,2860,24783,21923,1390,1565,719,0,0,0,0,0,0,0,0,0
S14000049,S92000003,North East Fife,Scotland,Scotland,Scotland,County,2017-06-09 06:29:00,SNP hold,SNP,LD,58685,41822,26,2,10088,4026,13741,0,0,13743,0,0,0,0,0,0,224,0
E14000844,E12000008,North East Hampshire,Hampshire,South East,England,County,2017-06-09 05:35:00,Con hold,Con,Lab,74576,57627,121,27772,37754,9982,6987,1061,1476,0,0,0,0,0,0,0,367,0
E14000845,E12000006,North East Hertfordshire,Hertfordshire,East,England,County,2017-06-09 02:16:00,Con hold,Con,Lab,75965,55580,168,16835,32587,15752,4276,0,2965,0,0,0,0,0,0,0,0,0
E14000846,E12000009,North East Somerset,Avon,South West,England,County,2017-06-09 03:43:00,Con hold,Con,Lab,71355,54043,104,10235,28992,18757,4461,0,1245,0,0,0,0,0,0,0,588,0
E14000847,E12000005,North Herefordshire,Hereford and Worcester,West Midlands,England,County,2017-06-09 04:17:00,Con hold,Con,Lab,67751,50177,116,21602,31097,9495,5874,0,2771,0,0,0,0,0,0,0,940,0
E14000848,E12000006,North Norfolk,Norfolk,East,England,County,2017-06-09 03:21:00,LD hold,LD,Con,69271,52188,91,3512,21748,5180,25260,0,0,0,0,0,0,0,0,0,0,0
E14000849,E12000005,North Shropshire,Shropshire,West Midlands,England,County,2017-06-09 04:35:00,Con hold,Con,Lab,80535,55599,146,16355,33642,17287,2948,0,1722,0,0,0,0,0,0,0,0,0
E14000850,E12000009,North Somerset,Avon,South West,England,County,2017-06-09 04:36:00,Con hold,Con,Lab,80529,61994,120,17103,33605,16502,5982,0,1976,0,0,0,0,0,0,0,3929,0
E14000851,E12000009,North Swindon,Wiltshire,South West,England,County,2017-06-08 23:58:00,Con hold,Con,Lab,80168,54911,104,8335,29431,21096,1962,1564,858,0,0,0,0,0,0,0,0,0
E14000852,E12000008,North Thanet,Kent,South East,England,County,2017-06-09 04:47:00,Con hold,Con,Lab,72651,48325,82,10738,27163,16425,1586,2198,825,0,0,0,0,0,0,0,128,0
E14000853,E12000001,North Tyneside,Tyne and Wear,North East,England,Borough,2017-06-09 01:52:00,Lab hold,Lab,Con,78914,51892,92,19284,14172,33456,1494,2101,669,0,0,0,0,0,0,0,0,0
E14000854,E12000005,North Warwickshire,Warwickshire,West Midlands,England,County,2017-06-09 01:55:00,Con hold,Con,Lab,72277,47178,137,8510,26860,18350,1028,0,940,0,0,0,0,0,0,0,0,0
E14000855,E12000006,North West Cambridgeshire,Cambridgeshire,East,England,County,2017-06-09 03:20:00,Con hold,Con,Lab,93221,63991,132,18008,37529,19521,3168,2518,1255,0,0,0,0,0,0,0,0,0
E14000856,E12000001,North West Durham,Durham,North East,England,County,2017-06-09 02:54:00,Lab hold,Lab,Con,71918,47902,71,8792,16516,25308,3398,2150,530,0,0,0,0,0,0,0,0,0
E14000857,E12000008,North West Hampshire,Hampshire,South East,England,County,2017-06-09 03:29:00,Con hold,Con,Lab,81430,58772,108,22679,36471,13792,5708,1467,1334,0,0,0,0,0,0,0,0,0
E14000858,E12000004,North West Leicestershire,Leicestershire,East Midlands,England,County,2017-06-09 02:13:00,Con hold,Con,Lab,75362,53541,153,13286,31153,17867,3420,0,1101,0,0,0,0,0,0,0,0,0
E14000859,E12000006,North West Norfolk,Norfolk,East,England,County,2017-06-09 03:09:00,Con hold,Con,Lab,72062,48811,80,13788,29408,15620,1393,1539,851,0,0,0,0,0,0,0,0,0
E14000860,E12000009,North Wiltshire,Wiltshire,South West,England,County,2017-06-09 03:20:00,Con hold,Con,LD,71408,53706,91,22877,32398,9399,9521,871,1141,0,0,0,0,0,0,0,376,0
E14000863,E12000006,Norwich North,Norfolk,East,England,Borough,2017-06-09 02:59:00,Con hold,Con,Lab,66924,45895,82,507,21900,21393,1480,0,782,0,0,0,0,0,0,0,340,0
E14000864,E12000006,Norwich South,Norfolk,East,England,Borough,2017-06-09 03:11:00,Lab hold,Lab,Con,74182,51359,142,15596,15715,31311,2841,0,1492,0,0,0,0,0,0,0,0,0
E14000865,E12000004,Nottingham East,Nottinghamshire,East Midlands,England,Borough,2017-06-09 02:57:00,Lab hold,Lab,Con,61760,39327,114,19590,8512,28102,1003,817,698,0,0,0,0,0,0,0,195,0
E14000866,E12000004,Nottingham North,Nottinghamshire,East Midlands,England,Borough,2017-06-09 02:46:00,Lab hold,Lab,Con,66886,38319,71,11160,11907,23067,674,2133,538,0,0,0,0,0,0,0,0,0
E14000867,E12000004,Nottingham South,Nottinghamshire,East Midlands,England,Borough,2017-06-09 02:37:00,Lab hold,Lab,Con,71182,48129,137,15162,14851,30013,1564,1103,598,0,0,0,0,0,0,0,0,0
E14000868,E12000005,Nuneaton,Warwickshire,West Midlands,England,County,2017-06-09 00:34:00,Con hold,Con,Lab,69201,46067,71,4739,23755,19016,914,1619,763,0,0,0,0,0,0,0,0,0
S14000050,S92000003,Ochil and South Perthshire,Scotland,Scotland,Scotland,County,2017-06-09 02:24:00,Con gain from SNP,Con,SNP,76767,54168,77,3359,22469,10847,1742,0,0,19110,0,0,0,0,0,0,0,0
W07000074,W92000004,Ogmore,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 02:04:00,Lab hold,Lab,Con,57125,37204,72,13871,9354,23225,594,1235,0,0,2796,0,0,0,0,0,0,0
E14000869,E12000007,Old Bexley and Sidcup,London,London,England,Borough,2017-06-09 04:21:00,Con hold,Con,Lab,66005,48042,99,15466,29545,14079,1572,1619,820,0,0,0,0,0,0,0,407,0
E14000870,E12000002,Oldham East and Saddleworth,Greater Manchester,North West,England,County,2017-06-09 03:30:00,Lab hold,Lab,Con,72184,47037,104,8182,17447,25629,1683,2278,0,0,0,0,0,0,0,0,0,0
E14000871,E12000002,Oldham West and Royton,Greater Manchester,North West,England,Borough,2017-06-09 03:48:00,Lab hold,Lab,Con,72401,45788,99,17198,12648,29846,956,1899,439,0,0,0,0,0,0,0,0,0
S14000051,S92000003,Orkney and Shetland,Scotland,Scotland,Scotland,County,2017-06-09 05:22:00,LD hold,LD,SNP,34164,23277,43,4563,2024,2664,11312,283,0,6749,0,0,0,0,0,0,245,0
E14000872,E12000007,Orpington,London,London,England,Borough,2017-06-09 03:29:00,Con hold,Con,Lab,67902,50461,104,19461,31762,12301,3315,2023,1060,0,0,0,0,0,0,0,0,0
E14000873,E12000008,Oxford East,Oxfordshire,South East,England,Borough,2017-06-09 01:55:00,Lab hold,Lab,Con,78350,53896,90,23284,11834,35118,4904,0,1785,0,0,0,0,0,0,0,255,0
E14000874,E12000008,Oxford West and Abingdon,Oxfordshire,South East,England,County,2017-06-09 05:02:00,LD gain from Con,LD,Con,75574,60020,114,816,25440,7573,26256,751,0,0,0,0,0,0,0,0,0,0
S14000052,S92000003,Paisley and Renfrewshire North,Scotland,Scotland,Scotland,County,2017-06-09 02:04:00,SNP hold,SNP,Lab,67436,46615,51,2613,12842,14842,1476,0,0,17455,0,0,0,0,0,0,0,0
S14000053,S92000003,Paisley and Renfrewshire South,Scotland,Scotland,Scotland,County,2017-06-09 01:32:00,SNP hold,SNP,Lab,61344,41712,59,2541,8122,14423,1327,0,0,16964,0,0,0,0,0,0,876,0
E14000875,E12000002,Pendle,Lancashire,North West,England,Borough,2017-06-09 02:22:00,Con hold,Con,Lab,64962,44854,82,1279,21986,20707,941,0,502,0,0,0,0,0,0,0,718,0
E14000876,E12000003,Penistone and Stocksbridge,South Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:24:00,Lab hold,Lab,Con,71293,49787,123,1322,21485,22807,2042,3453,0,0,0,0,0,0,0,0,0,0
E14000877,E12000002,Penrith and The Border,Cumbria,North West,England,County,2017-06-09 04:07:00,Con hold,Con,Lab,65139,46470,78,15910,28078,12168,3641,1142,1029,0,0,0,0,0,0,0,412,0
S14000054,S92000003,Perth and North Perthshire,Scotland,Scotland,Scotland,County,2017-06-09 03:12:00,SNP hold,SNP,Con,71762,51525,99,21,21783,5349,2589,0,0,21804,0,0,0,0,0,0,0,0
E14000878,E12000006,Peterborough,Cambridgeshire,East,England,Borough,2017-06-09 03:13:00,Lab gain from Con,Lab,Con,71522,47738,145,607,22343,22950,1597,0,848,0,0,0,0,0,0,0,0,0
E14000879,E12000009,"Plymouth, Moor View",Devon,South West,England,Borough,2017-06-09 04:40:00,Con hold,Con,Lab,69342,45417,70,5019,23567,18548,917,1849,536,0,0,0,0,0,0,0,0,0
E14000880,E12000009,"Plymouth, Sutton and Devonport",Devon,South West,England,Borough,2017-06-09 04:23:00,Lab gain from Con,Lab,Con,76584,51208,83,6807,20476,27283,1244,1364,604,0,0,0,0,0,0,0,237,0
W07000075,W92000004,Pontypridd,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 01:57:00,Lab hold,Lab,Con,60564,39894,106,11448,10655,22103,1963,1071,0,0,4102,0,0,0,0,0,0,0
E14000881,E12000009,Poole,Dorset,South West,England,Borough,2017-06-09 04:15:00,Con hold,Con,Lab,73796,49850,126,14209,28888,14679,4433,0,1299,0,0,0,0,0,0,0,551,0
E14000882,E12000007,Poplar and Limehouse,London,London,England,Borough,2017-06-09 05:00:00,Lab hold,Lab,Con,87331,58814,277,27712,11846,39558,3959,849,989,0,0,0,0,0,0,0,1613,0
E14000883,E12000008,Portsmouth North,Hampshire,South East,England,Borough,2017-06-09 03:21:00,Con hold,Con,Lab,71374,47210,77,9965,25860,15895,2608,1926,791,0,0,0,0,0,0,0,130,0
E14000884,E12000008,Portsmouth South,Hampshire,South East,England,Borough,2017-06-09 03:25:00,Lab gain from Con,Lab,Con,69785,44566,94,1554,16736,18290,7699,1129,712,0,0,0,0,0,0,0,0,0
W07000065,W92000004,Preseli Pembrokeshire,Dyfed,Wales,Wales,County,2017-06-09 05:11:00,Con hold,Con,Lab,58554,42197,59,314,18302,17988,1106,850,0,0,2711,0,0,0,0,0,1240,0
E14000885,E12000002,Preston,Lancashire,North West,England,Borough,2017-06-09 02:05:00,Lab hold,Lab,Con,57791,35597,63,15723,8487,24210,1204,1348,348,0,0,0,0,0,0,0,0,0
E14000886,E12000003,Pudsey,West Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 04:52:00,Con hold,Con,Lab,72622,53959,118,331,25550,25219,1761,0,0,0,0,0,0,0,0,0,1429,0
E14000887,E12000007,Putney,London,London,England,Borough,2017-06-09 01:41:00,Con hold,Con,Lab,65031,46894,112,1554,20679,19125,5448,477,1107,0,0,0,0,0,0,0,58,0
E14000888,E12000006,Rayleigh and Wickford,Essex,East,England,County,2017-06-09 01:37:00,Con hold,Con,Lab,78556,55323,96,23450,36914,13464,1557,2326,1062,0,0,0,0,0,0,0,0,0
E14000889,E12000008,Reading East,Berkshire,South East,England,Borough,2017-06-09 04:14:00,Lab gain from Con,Lab,Con,75537,55238,132,3749,23344,27093,3378,0,1093,0,0,0,0,0,0,0,330,0
E14000890,E12000008,Reading West,Berkshire,South East,England,County,2017-06-09 03:38:00,Con hold,Con,Lab,74523,51766,147,2876,25311,22435,3041,0,979,0,0,0,0,0,0,0,0,0
E14000891,E12000001,Redcar,Cleveland,North East,England,Borough,2017-06-09 03:11:00,Lab hold,Lab,Con,66836,42560,66,9485,14138,23623,2849,1950,0,0,0,0,0,0,0,0,0,0
E14000892,E12000005,Redditch,Hereford and Worcester,West Midlands,England,County,2017-06-09 03:44:00,Con hold,Con,Lab,64413,45203,95,7363,23652,16289,1173,1371,380,0,0,0,0,0,0,0,2338,0
E14000893,E12000008,Reigate,Surrey,South East,England,Borough,2017-06-09 03:16:00,Con hold,Con,Lab,74628,53823,170,17614,30896,13282,5889,1542,2214,0,0,0,0,0,0,0,0,0
W07000052,W92000004,Rhondda,Gwent and Mid Glamorgan,Wales,Wales,County,2017-06-09 02:20:00,Lab hold,Lab,PC,50514,32936,60,13746,3333,21096,277,880,0,0,7350,0,0,0,0,0,0,0
E14000894,E12000002,Ribble Valley,Lancashire,North West,England,County,2017-06-09 02:59:00,Con hold,Con,Lab,77968,55200,163,13199,31919,18720,3247,0,1314,0,0,0,0,0,0,0,0,0
E14000896,E12000007,Richmond Park,London,London,England,Borough,2017-06-09 07:08:00,Con hold,Con,LD,80025,63330,131,45,28588,5773,28543,426,0,0,0,0,0,0,0,0,0,0
E14000895,E12000003,Richmond (Yorks),North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:58:00,Con hold,Con,Lab,80905,57013,135,23108,36458,13350,3360,0,1739,0,0,0,0,0,0,0,2106,0
E14000897,E12000002,Rochdale,Greater Manchester,North West,England,County,2017-06-09 02:28:00,Lab hold,Lab,Con,78064,50044,103,14819,14216,29035,4027,1641,0,0,0,0,0,0,0,0,1125,0
E14000898,E12000008,Rochester and Strood,Kent,South East,England,County,2017-06-09 04:18:00,Con hold,Con,Lab,82702,53769,70,9850,29232,19382,1189,2893,781,0,0,0,0,0,0,0,292,0
E14000899,E12000006,Rochford and Southend East,Essex,East,England,County,2017-06-09 02:23:00,Con hold,Con,Lab,73501,47248,75,5548,23013,17465,1265,1777,804,0,0,0,0,0,0,0,2924,0
E14000900,E12000007,Romford,London,London,England,Borough,2017-06-09 02:47:00,Con hold,Con,Lab,73493,49944,126,13778,29671,15893,1215,2350,815,0,0,0,0,0,0,0,0,0
E14000901,E12000008,Romsey and Southampton North,Hampshire,South East,England,County,2017-06-09 03:26:00,Con hold,Con,LD,67186,50128,117,18046,28668,9614,10622,0,953,0,0,0,0,0,0,0,271,0
E14000902,E12000002,Rossendale and Darwen,Lancashire,North West,England,Borough,2017-06-09 04:07:00,Con hold,Con,Lab,72486,50156,134,3216,25499,22283,1550,0,824,0,0,0,0,0,0,0,0,0
S14000055,S92000003,"Ross, Skye and Lochaber",Scotland,Scotland,Scotland,County,2017-06-09 04:12:00,SNP hold,SNP,Con,53638,38454,49,5919,9561,4695,8042,0,0,15480,0,0,0,0,0,0,676,0
E14000904,E12000003,Rotherham,South Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 03:54:00,Lab hold,Lab,Con,63237,37923,83,11387,10017,21404,1754,3316,0,0,0,0,0,0,0,0,1432,0
E14000903,E12000003,Rother Valley,South Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:53:00,Lab hold,Lab,Con,75230,49488,107,3882,19939,23821,1155,3704,869,0,0,0,0,0,0,0,0,0
E14000905,E12000005,Rugby,Warwickshire,West Midlands,England,County,2017-06-09 02:10:00,Con hold,Con,Lab,72175,51336,143,8212,27872,19660,2851,0,953,0,0,0,0,0,0,0,0,0
E14000906,E12000007,"Ruislip, Northwood and Pinner",London,London,England,Borough,2017-06-09 03:41:00,Con hold,Con,Lab,73427,53382,146,13980,30555,16575,3813,1171,1268,0,0,0,0,0,0,0,0,0
E14000907,E12000008,Runnymede and Weybridge,Surrey,South East,England,County,2017-06-09 02:16:00,Con hold,Con,Lab,74888,51609,140,18050,31436,13386,3765,1675,1347,0,0,0,0,0,0,0,0,0
E14000908,E12000004,Rushcliffe,Nottinghamshire,East Midlands,England,County,2017-06-09 02:18:00,Con hold,Con,Lab,74738,58311,157,8010,30223,22213,2759,1490,1626,0,0,0,0,0,0,0,0,0
S14000056,S92000003,Rutherglen and Hamilton West,Scotland,Scotland,Scotland,Borough,2017-06-09 01:12:00,Lab gain from SNP,Lab,SNP,80098,50872,57,265,9941,19101,2158,465,0,18836,0,0,0,0,0,0,371,0
E14000909,E12000004,Rutland and Melton,Leicestershire,East Midlands,England,County,2017-06-09 05:54:00,Con hold,Con,Lab,78463,57569,141,23104,36169,13065,4711,1869,1755,0,0,0,0,0,0,0,0,0
E14000910,E12000006,Saffron Walden,Essex,East,England,County,2017-06-09 03:47:00,Con hold,Con,Lab,83072,60911,197,24966,37629,12663,8528,2091,0,0,0,0,0,0,0,0,0,0
E14000911,E12000002,Salford and Eccles,Greater Manchester,North West,England,Borough,2017-06-09 02:57:00,Lab hold,Lab,Con,78080,47619,111,19132,12036,31168,1286,2320,809,0,0,0,0,0,0,0,0,0
E14000912,E12000009,Salisbury,Wiltshire,South West,England,County,2017-06-09 02:57:00,Con hold,Con,Lab,72892,53311,88,17333,30952,13619,5982,1191,1152,0,0,0,0,0,0,0,415,0
E14000913,E12000003,Scarborough and Whitby,North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 02:52:00,Con hold,Con,Lab,73599,50449,74,3435,24401,20966,1354,1682,915,0,0,0,0,0,0,0,1131,0
E14000914,E12000003,Scunthorpe,Humberside,Yorkshire and The Humber,England,County,2017-06-09 04:01:00,Lab hold,Lab,Con,61578,40202,72,3431,17485,20916,554,1247,0,0,0,0,0,0,0,0,0,0
E14000915,E12000001,Sedgefield,Durham,North East,England,County,2017-06-09 03:08:00,Lab hold,Lab,Con,63889,41591,62,6059,16143,22202,797,1763,686,0,0,0,0,0,0,0,0,0
E14000916,E12000002,Sefton Central,Merseyside,North West,England,County,2017-06-09 01:54:00,Lab hold,Lab,Con,69019,52079,128,15618,17212,32830,1381,0,656,0,0,0,0,0,0,0,0,0
E14000917,E12000003,Selby and Ainsty,North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 03:20:00,Con hold,Con,Lab,75918,56076,145,13772,32921,19149,2293,1713,0,0,0,0,0,0,0,0,0,0
E14000918,E12000008,Sevenoaks,Kent,South East,England,County,2017-06-09 02:09:00,Con hold,Con,Lab,71565,51218,146,21917,32644,10727,4280,1894,1673,0,0,0,0,0,0,0,0,0
E14000921,E12000003,"Sheffield, Brightside and Hillsborough",South Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 02:17:00,Lab hold,Lab,Con,70344,41870,70,19143,9050,28193,1061,2645,737,0,0,0,0,0,0,0,184,0
E14000919,E12000003,Sheffield Central,South Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 03:04:00,Lab hold,Lab,Con,77560,47877,137,27748,6215,33963,2465,1060,3848,0,0,0,0,0,0,0,326,0
E14000922,E12000003,"Sheffield, Hallam",South Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 02:48:00,Lab gain from LD,Lab,LD,73455,57020,89,2125,13561,21881,19756,929,823,0,0,0,0,0,0,0,70,0
E14000923,E12000003,"Sheffield, Heeley",South Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 02:29:00,Lab hold,Lab,Con,68040,44226,79,13828,12696,26524,2022,1977,943,0,0,0,0,0,0,0,64,0
E14000920,E12000003,Sheffield South East,South Yorkshire,Yorkshire and The Humber,England,Borough,2017-06-09 02:36:00,Lab hold,Lab,Con,68945,43596,90,11798,13722,25520,1432,2820,0,0,0,0,0,0,0,0,102,0
E14000924,E12000004,Sherwood,Nottinghamshire,East Midlands,England,County,2017-06-09 04:51:00,Con hold,Con,Lab,76196,53364,98,5198,27492,22294,1113,1801,664,0,0,0,0,0,0,0,0,0
E14000925,E12000003,Shipley,West Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 04:22:00,Con hold,Con,Lab,73133,53395,138,4681,27417,22736,2202,0,0,0,0,0,0,0,0,0,1040,0
E14000926,E12000005,Shrewsbury and Atcham,Shropshire,West Midlands,England,County,2017-06-09 03:59:00,Con hold,Con,Lab,79043,58203,109,6627,29073,22446,4254,1363,1067,0,0,0,0,0,0,0,0,0
E14000927,E12000008,Sittingbourne and Sheppey,Kent,South East,England,County,2017-06-09 03:16:00,Con hold,Con,Lab,81717,51389,77,15211,30911,15700,1392,0,558,0,0,0,0,0,0,0,2828,0
E14000928,E12000003,Skipton and Ripon,North Yorkshire,Yorkshire and The Humber,England,County,2017-06-09 04:44:00,Con hold,Con,Lab,78104,58138,186,19985,36425,16440,0,0,3734,0,0,0,0,0,0,0,1539,0
E14000929,E12000004,Sleaford and North Hykeham,Lincolnshire,East Midlands,England,County,2017-06-09 03:57:00,Con hold,Con,Lab,90929,65797,107,25237,42245,17008,2722,1954,968,0,0,0,0,0,0,0,900,0
E14000930,E12000008,Slough,Berkshire,South East,England,Borough,2017-06-09 03:47:00,Lab hold,Lab,Con,83272,54295,168,16998,17172,34170,1308,1228,0,0,0,0,0,0,0,0,417,0
E14000931,E12000005,Solihull,West Midlands,West Midlands,England,Borough,2017-06-09 02:43:00,Con hold,Con,Lab,77789,56748,120,20571,32985,12414,8901,1291,1157,0,0,0,0,0,0,0,0,0
E14000932,E12000009,Somerton and Frome,Somerset,South West,England,County,2017-06-09 02:46:00,Con hold,Con,LD,84437,63892,104,22906,36231,10998,13325,0,2347,0,0,0,0,0,0,0,991,0
E14000955,E12000008,"Southampton, Itchen",Hampshire,South East,England,Borough,2017-06-09 05:53:00,Con hold,Con,Lab,71722,46783,92,31,21773,21742,1421,1122,725,0,0,0,0,0,0,0,0,0
E14000956,E12000008,"Southampton, Test",Hampshire,South East,England,Borough,2017-06-09 06:05:00,Lab hold,Lab,Con,70199,46903,119,11503,16006,27509,1892,0,0,0,0,0,0,0,0,0,1496,0
N06000014,N92000002,South Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 02:26:00,DUP gain from UUP,DUP,UUP,68244,43170,122,3208,0,0,0,0,0,0,0,16508,7797,2362,13300,3203,0,0
E14000933,E12000006,South Basildon and East Thurrock,Essex,East,England,County,2017-06-09 01:14:00,Con hold,Con,Lab,73537,47120,75,11490,26811,15321,732,3193,680,0,0,0,0,0,0,0,383,0
E14000934,E12000006,South Cambridgeshire,Cambridgeshire,East,England,County,2017-06-09 02:27:00,Con hold,Con,Lab,85257,64924,166,15952,33631,17679,12102,0,1512,0,0,0,0,0,0,0,0,0
E14000935,E12000004,South Derbyshire,Derbyshire,East Midlands,England,County,2017-06-09 03:18:00,Con hold,Con,Lab,76380,52631,120,11970,30907,18937,1870,0,917,0,0,0,0,0,0,0,0,0
E14000936,E12000009,South Dorset,Dorset,South West,England,County,2017-06-09 03:05:00,Con hold,Con,Lab,75553,51906,103,11695,29135,17440,3053,0,2278,0,0,0,0,0,0,0,0,0
N06000015,N92000002,South Down,Northern Ireland,Northern Ireland,Northern Ireland,County,2017-06-09 03:15:00,SF gain from SDLP,SF,SDLP,75685,50893,189,2446,0,0,0,0,0,0,0,8867,20328,17882,2002,1814,0,0
E14000937,E12000006,South East Cambridgeshire,Cambridgeshire,East,England,County,2017-06-09 04:37:00,Con hold,Con,Lab,86121,63002,226,16158,33601,17443,11958,0,0,0,0,0,0,0,0,0,0,0
E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,2017-06-09 09:22:00,Con hold,Con,Lab,71880,53224,133,17443,29493,12050,10346,0,1335,0,0,0,0,0,0,0,0,0
E14000957,E12000006,Southend West,Essex,East,England,Borough,2017-06-09 02:28:00,Con hold,Con,Lab,67677,47191,101,10000,26046,16046,2110,1666,831,0,0,0,0,0,0,0,492,0
E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,2017-06-09 02:50:00,Con hold,Con,Lab,76374,50315,84,24897,35179,10282,1433,2185,894,0,0,0,0,0,0,0,342,0
E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,2017-06-09 04:20:00,Con hold,Con,Lab,78985,56689,112,18631,34795,16164,2403,2235,1092,0,0,0,0,0,0,0,0,0
E14000941,E12000006,South Norfolk,Norfolk,East,England,County,2017-06-09 01:47:00,Con hold,Con,Lab,83055,61111,182,16678,35580,18902,5074,0,1555,0,0,0,0,0,0,0,0,0
E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,2017-06-09 03:43:00,Con hold,Con,Lab,85759,64998,125,22840,40599,17759,3623,1363,1357,0,0,0,0,0,0,0,297,0
E14000958,E12000002,Southport,Merseyside,North West,England,Borough,2017-06-09 02:29:00,Con gain from LD,Con,Lab,69400,47956,63,2914,18541,15627,12661,1127,0,0,0,0,0,0,0,0,0,0
E14000943,E12000002,South Ribble,Lancashire,North West,England,County,2017-06-09 03:10:00,Con hold,Con,Lab,75752,54834,92,7421,28980,21559,2073,1387,494,0,0,0,0,0,0,0,341,0
E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,2017-06-09 00:51:00,Lab hold,Lab,Con,63433,40772,77,14508,10570,25078,681,3006,1437,0,0,0,0,0,0,0,0,0
E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,2017-06-09 03:45:00,Con hold,Con,Lab,73441,51109,187,22733,35656,12923,1348,0,1182,0,0,0,0,0,0,0,0,0
E14000946,E12000006,South Suffolk,Suffolk,East,England,County,2017-06-09 03:43:00,Con hold,Con,Lab,75485,54235,116,17749,32829,15080,3154,1449,1723,0,0,0,0,0,0,0,0,0
E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,2017-06-09 01:10:00,Con hold,Con,Lab,72372,51271,87,2464,24809,22345,2079,1291,747,0,0,0,0,0,0,0,0,0
E14000948,E12000008,South Thanet,Kent,South East,England,County,2017-06-09 04:13:00,Con hold,Con,Lab,72334,49753,92,6387,25262,18875,1514,2997,809,0,0,0,0,0,0,0,296,0
E14000949,E12000006,South West Bedfordshire,Bedfordshire,East,England,County,2017-06-09 02:36:00,Con hold,Con,Lab,79658,55635,163,14168,32961,18793,2630,0,950,0,0,0,0,0,0,0,301,0
E14000950,E12000009,South West Devon,Devon,South West,England,County,2017-06-09 04:10:00,Con hold,Con,Lab,71260,52857,97,15816,31634,15818,2732,1540,1133,0,0,0,0,0,0,0,0,0
E14000951,E12000006,South West Hertfordshire,Hertfordshire,East,England,County,2017-06-09 04:18:00,Con hold,Con,Lab,81087,60653,138,19550,35128,15578,7078,1293,1576,0,0,0,0,0,0,0,0,0
E14000952,E12000006,South West Norfolk,Norfolk,East,England,County,2017-06-09 04:10:00,Con hold,Con,Lab,77874,52416,154,18312,32894,14582,2365,2575,0,0,0,0,0,0,0,0,0,0
E14000953,E12000008,South West Surrey,Surrey,South East,England,County,2017-06-09 04:12:00,Con hold,Con,National Health Action Party,78042,60432,151,21590,33683,7606,5967,1083,0,0,0,0,0,0,0,0,12093,0
E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,2017-06-09 03:23:00,Con hold,Con,Lab,76898,54751,146,18326,32841,14515,5360,0,1445,0,0,0,0,0,0,0,590,0
E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,2017-06-09 04:01:00,Con hold,Con,Lab,72641,50115,106,13425,28692,15267,2755,2296,1105,0,0,0,0,0,0,0,0,0
